,Track URI,Track Name,Artist Name,Album Name,Artist URI,Album URI,Louvain Community,Walktrap Community,Infomap Community,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,popularity,duration_ms,arist_URI,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_popularity,genres
325,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,Bed Peace,Jhene Aiko,Sail Out,spotify:artist:5ZS223C6JyBfXasXxrRqOk,spotify:album:73TNMu44lT0m1h1Nn6Bfiq,8,1,1,0.13992537313432835,0.014730550963096323,0.3594902749832327,0.14050668339604375,75,256080,spotify:artist:5ZS223C6JyBfXasXxrRqOk,0.269,0.628,0.566,3.67e-05,6,0.135,-7.811,1,0.0575,119.859,4,0.299,78,['R&B']
326,spotify:track:5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),Clean Bandit,I Cry When I Laugh,spotify:artist:6MDME20pz9RveH9rEXvrOM,spotify:album:2xVeccmEU0zklK4XSKiDCW,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,50,227833,spotify:artist:6MDME20pz9RveH9rEXvrOM,0.162,0.799,0.586,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,0.549,74,"['uk dance', 'Pop']"
327,spotify:track:5InOp6q2vvx0fShv3bzFLZ,Know Yourself,Drake,If You're Reading This It's Too Late,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:0ptlfJfwGTy0Yvrk14JK1I,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,67,275840,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.196,0.72,0.412,0.0,11,0.342,-8.687,0,0.223,114.408,4,0.179,96,"['Rap', 'Pop', 'Hip Hop']"
328,spotify:track:5XJJdNPkwmbUwE79gv0NxK,Gold Digger,Kanye West,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:album:4GRDFQ9HRoO0by8H0r2a3I,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,0,207401,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.0192,0.646,0.696,0.0,1,0.0762,-5.572,0,0.342,92.88,4,0.625,94,"['Rap', 'Hip Hop']"
329,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,The Kooks,Inside In / Inside Out,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,spotify:album:03JPFQvZRnHHysSZrSFmKY,8,1,1,0.10820895522388059,0.0145762508377587,0.35543766578249336,0.1352583373534144,72,169307,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,0.239,0.41,0.803,0.0,7,0.103,-5.363,1,0.0623,153.315,4,0.814,68,"['Indie', 'Rock']"
330,spotify:track:66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex and Diplo present Jack Ü,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,74,250286,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,0.041,0.432,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,59,"['Electro', 'Pop', 'house', 'EDM']"
331,spotify:track:6Sm2YzLtL8FcyTMONOkiFw,Feeling Myself,Nicki Minaj,The Pinkprint,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,spotify:album:39WwaUn8HTVZpJJmAuIIHN,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,0,237840,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,0.425,0.69,0.699,0.0109,2,0.399,-5.612,1,0.184,139.83,4,0.465,87,"['Rap', 'Pop', 'Hip Hop']"
332,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,Inside In / Inside Out,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,spotify:album:03JPFQvZRnHHysSZrSFmKY,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,77,203507,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,0.0759,0.391,0.808,0.0,8,0.149,-6.209,0,0.0892,100.304,4,0.737,68,"['Indie', 'Rock']"
333,spotify:track:7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),Chris Brown,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:album:49gaz5rhWWgqCw61M9700v,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,74,229040,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,0.119,0.536,0.612,0.0,4,0.209,-5.847,1,0.272,86.768,4,0.57,87,"['R&B', 'Rap']"
334,spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,Usher,8701,spotify:artist:23zg3TcAtWQy7J6upgbUnj,spotify:album:6k16WXh4rKyusIoN00rmpi,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,75,247840,spotify:artist:23zg3TcAtWQy7J6upgbUnj,0.0227,0.816,0.5,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,4,0.649,83,"['Rap', 'Pop', 'Hip Hop', 'R&B', 'urban contemporary']"
335,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,Jungle,Drake,If You're Reading This It's Too Late,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:0ptlfJfwGTy0Yvrk14JK1I,8,1,1,0.12686567164179105,0.05484974240358809,0.38868745467730237,0.1377155515410185,74,320400,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.62,0.697,0.235,0.000144,7,0.107,-8.651,1,0.0534,99.947,4,0.378,96,"['Rap', 'Pop', 'Hip Hop']"
336,spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,John Mayer,XO,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:305TANxsPTFkiqS4cEilx1,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,69,213627,spotify:artist:0hEurMDQu99nJRq8pTxO14,0.749,0.431,0.377,0.0,2,0.211,-9.753,1,0.0288,173.67,4,0.353,77,"['singer-songwriter', 'Mellow']"
337,spotify:track:7jDOx9VTvxq0S9z8RjQ7lv,Should’ve Been Us,Tori Kelly,Unbreakable Smile,spotify:artist:1vSN1fsvrzpbttOYGsliDr,spotify:album:6Q7yIbfFPzplTCBM7d1WRO,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,41,186478,spotify:artist:1vSN1fsvrzpbttOYGsliDr,0.00408,0.65,0.766,6.69e-06,6,0.0759,-5.443,0,0.119,89.974,4,0.467,65,['Pop']
338,spotify:track:7kqcudBGM74MXVoYMaoWkC,Loyal,Chris Brown,X (Deluxe Version),spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:album:4yOWnTrCkOOpl4IiVnpj3H,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,0,264947,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,0.0228,0.845,0.506,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,4,0.647,87,"['R&B', 'Rap']"
339,spotify:track:7oGZAicScQt96OAW4AruYy,Want to Want Me,Jason Derulo,Everything Is 4,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,spotify:album:59eUYETmE1zi31ESb3SUkI,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,76,207719,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0.00906,0.775,0.68,0.0,0,0.109,-5.508,0,0.0629,114.025,4,0.656,79,['Pop']
340,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,John Mayer,Room For Squares,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:3yHOaiXecTJVUdn7mApZ48,8,1,1,0.0914179104477612,0.0,0.35332893869479237,0.1343131926085755,73,249627,spotify:artist:0hEurMDQu99nJRq8pTxO14,0.0206,0.647,0.729,0.0489,5,0.134,-6.251,1,0.0236,94.01,4,0.687,77,"['singer-songwriter', 'Mellow']"
341,spotify:track:0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,spotify:album:0QNluXFRHFyRVDiBHXmstK,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,0,287307,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,0.648,0.45,0.658,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.781,61,['Pop']
342,spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust A Happy Song,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,spotify:album:3oylWMc9TTC6Nx4I6U3axc,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,81,218013,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,0.00847,0.56,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,66,"['Indie', 'Rock']"
343,spotify:track:1aGvLFHJ2shKqO9uycaUcW,Something Good Can Work,Two Door Cinema Club,Tourist History,spotify:artist:536BYVgOnRky0xjsPT96zl,spotify:album:0gyRFAfY08NFv7N8RTFg9M,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,0,164187,spotify:artist:536BYVgOnRky0xjsPT96zl,0.00559,0.65,0.833,0.000727,0,0.186,-5.079,1,0.0355,119.939,4,0.68,69,"['Indie', 'Rock']"
344,spotify:track:1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,Disclosure,Settle (The Remixes),spotify:artist:6nS5roXSAGhTGr34W6n7Et,spotify:album:0QFMqnSP2kBMTrbfNkj3SB,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,66,282813,spotify:artist:6nS5roXSAGhTGr34W6n7Et,0.382,0.593,0.392,0.000114,10,0.131,-6.872,0,0.0257,75.065,4,0.25,73,"['house', 'uk dance', 'EDM', 'Indie']"
345,spotify:track:22OqansuvEMQu9W0EfiGTI,We Don't Believe What's On TV,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,64,177200,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.23,0.547,0.936,3.04e-06,9,0.172,-4.023,1,0.102,120.003,4,0.642,82,"['Pop', 'Indie', 'Rock']"
346,spotify:track:2AYEOC02WLhUiOoaig2SEH,Out Of My League,Fitz and The Tantrums,More Than Just A Dream,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,spotify:album:3IWUFJCM3CvCCQIHQ4vtRK,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,77,209386,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,0.0387,0.545,0.968,0.00325,9,0.331,-3.553,0,0.0853,169.965,4,0.527,68,"['Pop', 'Indie', 'Rock']"
347,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Dopamine,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,spotify:album:17l7MIu0Jh0tdgK7or9ovw,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,80,218107,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518,67,"['Pop', 'Indie', 'Rock']"
348,spotify:track:2H6dHxAxGq5oQ9EiinNpXT,Spirits,The Strumbellas,Hope,spotify:artist:6ujr1NkqbZpYOhquczUUfl,spotify:album:6B1KctQ1VnT6JW93c5xLKF,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,0,203653,spotify:artist:6ujr1NkqbZpYOhquczUUfl,0.169,0.54,0.729,0.0,0,0.112,-3.709,1,0.0276,80.453,4,0.779,56,"['stomp and holler', 'Pop', 'Indie']"
349,spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer (Green Album),spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,spotify:album:2OBSz5Nlto0Q5CtYPzPY7c,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,80,200307,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,0.661,73,"['permanent wave', 'Pop', 'Rock']"
350,spotify:track:316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,spotify:album:1JFmNyVPdBF1ECvv4fhpW4,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,60,248880,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,0.0875,0.646,0.938,6.52e-06,0,0.447,-4.735,1,0.0754,120.708,4,0.545,77,"['Pop', 'Indie', 'Rock']"
351,spotify:track:3bnVBN67NBEzedqQuWrpP4,Tear In My Heart,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,9,12,12,0.055970149253731345,0.058027618914771935,0.2819568648079958,0.0003155915218918994,76,188493,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.0189,0.655,0.632,0.0,2,0.0722,-4.802,1,0.0489,120.113,4,0.447,82,"['Pop', 'Indie', 'Rock']"
352,spotify:track:3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,Walk The Moon,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,spotify:album:1QhonXpNQq8wrGEKX0ofbk,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,61,321280,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,0.00173,0.472,0.844,0.0,10,0.24,-6.578,1,0.054,140.034,4,0.34,69,"['Pop', 'Mellow', 'Rock']"
353,spotify:track:3iVAyrTlbWGBq0laeQ18z2,Walking On A Dream,Empire of the Sun,Walking On A Dream,spotify:artist:67hb7towEyKvt5Z8Bx306c,spotify:album:6cMiYjMZ7ltJC3OyljYJO6,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,0,198440,spotify:artist:67hb7towEyKvt5Z8Bx306c,0.245,0.87,0.699,6.76e-06,5,0.0588,-5.541,0,0.0459,126.967,4,0.726,76,"['Electro', 'Pop', 'Indie', 'Rock']"
354,spotify:track:4AewKenHXKBt643p473xCk,American Money,BØRNS,Dopamine,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,spotify:album:17l7MIu0Jh0tdgK7or9ovw,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,66,260987,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,0.0226,0.542,0.867,0.00347,6,0.116,-5.26,0,0.0813,134.984,4,0.326,67,"['Pop', 'Indie', 'Rock']"
355,spotify:track:4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,The 1975,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,spotify:album:6Z1zv6Hw9bdvSoxI5uYk2h,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,66,224674,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,0.000532,0.614,0.938,0.0,11,0.368,-4.461,1,0.0611,100.058,4,0.607,77,"['Pop', 'Indie', 'Rock']"
356,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,Gooey,Glass Animals,ZABA,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,spotify:album:2ipSXAsBLmvEeVKKbRAL7i,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,0,289307,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.736,0.487,0.369,3.75e-05,11,0.0925,-13.424,0,0.0406,183.114,4,0.106,74,"['Pop', 'Indie', 'Rock']"
357,spotify:track:7wBrglFVTNCcW6IhdgBkm1,Paradise,Coldplay,Mylo Xyloto,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,spotify:album:5GykKNn2KjofEoA8SpNnuw,9,12,12,0.029850746268656716,0.0,0.22139611730689798,9.0369607946228e-06,42,278719,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,0.0509,0.449,0.585,8.75e-05,5,0.0833,-6.761,1,0.0268,139.631,4,0.212,88,"['permanent wave', 'Pop']"
358,spotify:track:0EQknhinIfbJ12hwMGjOY5,Walkin' On The Sun,Smash Mouth,Fush Yu Mang,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,spotify:album:1qKYc6GDWKNj3wbQpD5hXt,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,0,205961,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,0.43,0.735,0.974,0.0,6,0.145,-4.636,1,0.0318,123.29,4,0.967,67,"['Pop', 'post-grunge', 'Rock']"
359,spotify:track:0QTCTu0CXv4X1JEE4gNpGv,Wildfire,John Mayer,Paradise Valley,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:712VoD72K500yLhhgqCyVe,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,59,253493,spotify:artist:0hEurMDQu99nJRq8pTxO14,0.15,0.719,0.665,0.00092,8,0.144,-8.589,1,0.0331,96.999,4,0.763,77,"['singer-songwriter', 'Mellow']"
360,spotify:track:1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,spotify:artist:0Grjlu7ncIuCaSYvCs9fcd,spotify:album:13btXEnBerpA1UjIVtsMAR,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,76,300773,spotify:artist:0Grjlu7ncIuCaSYvCs9fcd,0.17,0.621,0.901,0.0,2,0.0875,-5.396,1,0.0302,113.967,4,0.744,59,"['Pop', 'Rock']"
361,spotify:track:2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,14:59,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,spotify:album:43NNW7iDuAE8pIouzvwWWi,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,68,219867,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,0.0834,0.833,0.679,0.00258,8,0.0769,-4.496,1,0.0365,109.916,4,0.975,59,"['alternative metal', 'Pop', 'post-grunge', 'Rock']"
362,spotify:track:42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,spotify:album:2gToC0XAblE9h3UZD6aAaQ,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,77,268360,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,0.00832,0.64,0.864,0.0,7,0.123,-6.576,1,0.0314,102.026,4,0.701,64,"['alternative metal', 'Pop', 'post-grunge', 'Rock']"
363,spotify:track:5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,August And Everything After,spotify:artist:0vEsuISMWAKNctLlUAhSZC,spotify:album:4nKfZbCALT9H9LfedtDwnZ,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,78,272293,spotify:artist:0vEsuISMWAKNctLlUAhSZC,0.183,0.578,0.817,3.06e-06,0,0.285,-6.542,1,0.0363,141.621,4,0.726,68,"['Pop', 'post-grunge', 'Mellow', 'Rock']"
364,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,spotify:artist:0TqIPD4IS1w4e30R38B3vj,spotify:album:163iYwl7Kdm9ayTnD4VyfN,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,76,276493,spotify:artist:0TqIPD4IS1w4e30R38B3vj,0.467,0.836,0.509,4.1e-06,0,0.0436,-13.668,1,0.0548,138.714,4,0.949,59,['Rock']
365,spotify:track:7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,Days Are Gone,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,spotify:album:7CzrzGbCwqT8Y43tvIUPBX,3,21,22,0.016791044776119403,0.0,0.27586206896551724,0.003595905655223413,58,245800,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,0.0126,0.548,0.632,4.95e-06,2,0.0769,-5.569,1,0.145,113.682,4,0.535,64,"['Pop', 'Indie']"
366,spotify:track:0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remastered Version,David Bowie,Let's Dance,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,spotify:album:37KYBt1Lzn4eJ4KoCFZcnR,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,0,457133,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,0.00388,0.619,0.703,0.205,10,0.163,-9.414,0,0.0525,115.043,4,0.709,77,"['permanent wave', 'Rock']"
367,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,spotify:album:3I9Z1nDCL4E0cP62flcbI5,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,6,272027,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,0.0235,0.447,0.954,0.403,8,0.298,-8.069,1,0.0751,123.453,4,0.331,79,"['glam metal', 'Rock']"
368,spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,I Don't Want To Miss A Thing,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,spotify:album:616UgaZTc454Gu0aXxVH3K,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,0,299760,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,0.172,0.39,0.649,0.0,2,0.216,-5.163,1,0.0345,121.16,4,0.144,75,['Rock']
369,spotify:track:0c4IEciLCDdXEhhKxj4ThA,Madness,Muse,The 2nd Law,spotify:artist:12Chz98pHFMPJEknJQMWvI,spotify:album:3KuXEGcqLcnEYWnn3OEGy0,0,7,7,0.08768656716417911,0.019020485934945985,0.3254401942926533,0.0003309155580154458,67,281040,spotify:artist:12Chz98pHFMPJEknJQMWvI,0.127,0.502,0.417,0.00419,10,0.106,-7.665,1,0.0718,180.301,4,0.218,75,"['permanent wave', 'Rock']"
370,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,Crush,spotify:artist:58lV9VcRSjABbAbfWS6skp,spotify:album:0Q9SljCrM0CL0bR23MuP69,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,81,224493,spotify:artist:58lV9VcRSjABbAbfWS6skp,0.0263,0.551,0.913,1.35e-05,0,0.347,-4.063,0,0.0466,119.992,4,0.544,78,"['glam metal', 'Rock']"
371,spotify:track:1f2V8U1BiWaC9aJWmpOARe,By The Way,Red Hot Chili Peppers,By The Way,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,spotify:album:6deiaArbeoqp1xPEGdEKp1,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,76,216933,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0.0264,0.451,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444,4,0.198,82,"['permanent wave', 'Rock']"
372,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,Toys In The Attic,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,spotify:album:36IxIOGEBAXVozDSiVs09B,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,8,274133,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,0.00298,0.38,0.76,0.0294,9,0.104,-10.961,1,0.0378,99.437,4,0.491,75,['Rock']
373,spotify:track:2R7858bg0GHuBBxjTyOL7N,Careless Whisper,George Michael,The Final,spotify:artist:19ra5tSw0tWufvUp8GotLo,spotify:album:6ZJD7uT643TvniNyAk90bd,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,59,302600,spotify:artist:19ra5tSw0tWufvUp8GotLo,0.232,0.583,0.545,0.0,2,0.133,-11.698,0,0.0351,153.249,4,0.801,73,['Pop']
374,spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,Back In Black,spotify:artist:711MCceyCBcFnzjGY4Q7Un,spotify:album:6mUdeDZCsExyJLMdAfDuwh,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,84,210173,spotify:artist:711MCceyCBcFnzjGY4Q7Un,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755,82,['Rock']
375,spotify:track:2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh) - Hey Oh Album Version,Red Hot Chili Peppers,Stadium Arcadium,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,79,334667,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0.116,0.427,0.9,1.75e-05,11,0.119,-3.674,1,0.0499,104.655,4,0.599,82,"['permanent wave', 'Rock']"
376,spotify:track:2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,spotify:artist:58lV9VcRSjABbAbfWS6skp,spotify:album:5uU2uM1RGHfzlA12opjqol,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,0,308667,spotify:artist:58lV9VcRSjABbAbfWS6skp,0.137,0.257,0.803,0.0156,7,0.297,-3.886,1,0.0411,150.818,4,0.294,78,"['glam metal', 'Rock']"
377,spotify:track:33VihH9UNQMxiQS4wcPIKL,I Ran,A Flock Of Seagulls,Grand Theft Auto Vice City OST (Greatest Hits),spotify:artist:0uAjBatvB4ubpd4kCfjmNt,spotify:album:3ms1bT7nYmJ4Y2vqKzxyrM,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,12,219907,spotify:artist:0uAjBatvB4ubpd4kCfjmNt,0.000418,0.537,0.815,0.807,2,0.194,-6.208,1,0.0348,145.424,4,0.691,56,['Pop']
378,spotify:track:3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,spotify:artist:58lV9VcRSjABbAbfWS6skp,spotify:album:5uU2uM1RGHfzlA12opjqol,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,0,222707,spotify:artist:58lV9VcRSjABbAbfWS6skp,0.0704,0.537,0.959,1.8e-06,0,0.382,-3.002,0,0.0557,122.806,4,0.828,78,"['glam metal', 'Rock']"
379,spotify:track:3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,Black Holes And Revelations,spotify:artist:12Chz98pHFMPJEknJQMWvI,spotify:album:0lw68yx3MhKflWFqCsGkIs,0,9,9,0.046641791044776115,0.0,0.28879310344827586,5.9578286406587836e-05,74,240213,spotify:artist:12Chz98pHFMPJEknJQMWvI,0.000436,0.55,0.874,1.02e-05,4,0.206,-4.046,1,0.0321,121.61,4,0.318,75,"['permanent wave', 'Rock']"
